title	date	link
As New Clues Emerges, Experts Wonder: Is REvil Back?	July 05, 2022	https://thehackernews.com/2022/07/as-new-clues-emerges-experts-wonder-is.html
APT Hackers Targeting Industrial Control Systems with ShadowPad Backdoor	June 28, 2022	https://thehackernews.com/2022/06/apt-hackers-targeting-industrial.html
Critical PHP Vulnerability Exposes QNAP NAS Devices to Remote Attacks	June 23, 2022	https://thehackernews.com/2022/06/critical-php-vulnerability-exposes-qnap.html
Europol Busts Phishing Gang Responsible for Millions in Losses	June 22, 2022	https://thehackernews.com/2022/06/europol-busts-phishing-gang-responsible.html
Atlassian Confluence Flaw Being Used to Deploy Ransomware and Crypto Miners	June 18, 2022	https://thehackernews.com/2022/06/atlassian-confluence-flaw-being-used-to.html
Chinese Hackers Exploited Sophos Firewall Zero-Day Flaw to Target South Asian Entity	June 17, 2022	https://thehackernews.com/2022/06/chinese-hackers-exploited-sophos.html
Panchan: A New Golang-based Peer-To-Peer Botnet Targeting Linux Servers	June 15, 2022	https://thehackernews.com/2022/06/panchan-new-golang-based-peer-to-peer.html
Cloudflare Saw Record-Breaking DDoS Attack Peaking at 26 Million Request Per Second	June 15, 2022	https://thehackernews.com/2022/06/cloudflare-saw-record-breaking-ddos.html
Unpatched Travis CI API Bug Exposes Thousands of Secret User Access Tokens	June 14, 2022	https://thehackernews.com/2022/06/unpatched-travis-ci-api-bug-exposes.html
HelloXD Ransomware Installing Backdoor on Targeted Windows and Linux Systems	June 13, 2022	https://thehackernews.com/2022/06/hello-xd-ransomware-installing-backdoor.html
Microsoft Blocks Iran-linked Lebanese Hackers Targeting Israeli Companies	June 03, 2022	https://thehackernews.com/2022/06/microsoft-blocks-iran-linked-lebanese.html
U.S. Proposes $1 Million Fine on Colonial Pipeline for Safety Violations After Cyberattack	May 10, 2022	https://thehackernews.com/2022/05/us-proposes-1-million-fine-on-colonial.html
Ukrainian CERT Warns Citizens of a New Wave of Attacks Distributing Jester Malware	May 09, 2022	https://thehackernews.com/2022/05/ukrainian-cert-warns-citizens-of-new.html
"Chinese ""Override Panda"" Hackers Resurface With New Espionage Attacks"	May 02, 2022	https://thehackernews.com/2022/05/chinese-override-panda-hackers.html
Russian Hackers Targeting Diplomatic Entities in Europe, Americas, and Asia	May 02, 2022	https://thehackernews.com/2022/05/russian-hackers-targeting-diplomatic.html
Microsoft Documents Over 200 Cyberattacks by Russia Against Ukraine	April 29, 2022	https://thehackernews.com/2022/04/microsoft-documents-over-200.html
Experts Detail 3 Hacking Teams Working Under the Umbrella of TA410 Group	April 28, 2022	https://thehackernews.com/2022/04/experts-detail-3-hacking-teams-working.html
Cloudflare Thwarts Record DDoS Attack Peaking at 15 Million Requests Per Second	April 28, 2022	https://thehackernews.com/2022/04/cloudflare-thwarts-record-ddos-attack.html
Gold Ulrick Hackers Still in Action Despite Massive Conti Ransomware Leak	April 26, 2022	https://thehackernews.com/2022/04/gold-ulrick-hackers-still-in-action.html
FBI Warns of BlackCat Ransomware That Breached Over 60 Organisations Worldwide	April 25, 2022	https://thehackernews.com/2022/04/fbi-warns-of-blackcat-ransomware-that.html
New Incident Report Reveals How Hive Ransomware Targets Organizations	April 21, 2022	https://thehackernews.com/2022/04/new-incident-report-reveals-how-hive.html
APT29 Exploited a Windows Feature to Compromise European Diplomatic Entity Network	November 09, 2022	https://thehackernews.com/2022/11/apt29-exploited-windows-feature-to.html
Several Cyber Attacks Observed Leveraging IPFS Decentralized Network	November 09, 2022	https://thehackernews.com/2022/11/several-cyber-attacks-observed.html
Chinese Hackers Using New Stealthy Infection Chain to Deploy LODEINFO Malware	November 01, 2022	https://thehackernews.com/2022/11/chinese-hackers-using-new-stealthy.html
Fodcha DDoS Botnet Resurfaces with New Capabilities	October 31, 2022	https://thehackernews.com/2022/10/fodcha-ddos-botnet-resurfaces-with-new.html
U.S. Charges Ukrainian Hacker Over Role in Raccoon Stealer Malware Service	October 26, 2022	https://thehackernews.com/2022/10/us-charges-ukrainian-hacker-over-role.html
Indian Energy Company Tata Power's IT Infrastructure Hit By Cyber Attack	October 15, 2022	https://thehackernews.com/2022/10/indian-energy-company-tata-powers-it.html
Ukraine Says Russia Planning Massive Cyberattacks on its Critical Infrastructures	September 27, 2022	https://thehackernews.com/2022/09/ukraine-says-russia-planning-massive.html
North Korea's Lazarus Hackers Targeting macOS Users Interested in Crypto Jobs	September 27, 2022	https://thehackernews.com/2022/09/north-koreas-lazarus-hackers-targeting.html
Researchers Identify 3 Hacktivist Groups Supporting Russian Interests	September 26, 2022	https://thehackernews.com/2022/09/researchers-identify-3-hacktivist.html
Hackers Exploited Zero-Day RCE Vulnerability in Sophos Firewall — Patch Released	September 24, 2022	https://thehackernews.com/2022/09/hackers-actively-exploiting-new-sophos.html
Over 280,000 WordPress Sites Attacked Using WPGateway Plugin Zero-Day Vulnerability	September 14, 2022	https://thehackernews.com/2022/09/over-280000-wordpress-sites-attacked.html
China Accuses NSA's TAO Unit of Hacking its Military Research University	September 12, 2022	https://thehackernews.com/2022/09/china-accuses-nsas-tao-unit-of-hacking.html
Hacktivist Group GhostSec Compromises 55 Berghof PLCs Across Israel	September 12, 2022	https://thehackernews.com/2022/09/palestinian-hacktivist-group-ghostsec.html
Some Members of Conti Group Targeting Ukraine in Financially Motivated Attacks	September 07, 2022	https://thehackernews.com/2022/09/some-members-of-conti-group-targeting.html
New Stealthy Shikitega Malware Targeting Linux Systems and IoT Devices	September 07, 2022	https://thehackernews.com/2022/09/new-stealthy-shikitega-malware.html
Infra Used in Cisco Hack Also Targeted Workforce Management Solution	September 01, 2022	https://thehackernews.com/2022/09/infra-used-in-cisco-hack-also-targeted.html
Apple Releases iOS Update for Older iPhones to Fix Actively Exploited Vulnerability	September 01, 2022	https://thehackernews.com/2022/09/apple-releases-ios-update-for-older.html
Researchers Uncover Kimusky Infra Targeting South Korean Politicians and Diplomats	August 25, 2022	https://thehackernews.com/2022/08/researchers-uncover-kimusky-infra.html
The Rise of Data Exfiltration and Why It Is a Greater Risk Than Ransomware	August 23, 2022	https://thehackernews.com/2022/08/the-rise-of-data-exfiltration-and-why.html
Meet Borat RAT, a New Unique Triple Threat	August 22, 2022	https://thehackernews.com/2022/08/meet-borat-rat-new-unique-triple-threat.html
Chinese Hackers Backdoored MiMi Chat App to Target Windows, Linux, macOS Users	August 13, 2022	https://thehackernews.com/2022/08/chinese-hackers-backdoored-mimi-chat.html
Researchers Warn of Ongoing Mass Exploitation of Zimbra RCE Vulnerability	August 12, 2022	https://thehackernews.com/2022/08/researchers-warn-of-ongoing-mass.html
Conti Cybercrime Cartel Using 'BazarCall' Phishing Attacks as Initial Attack Vector	August 11, 2022	https://thehackernews.com/2022/08/conti-cybercrime-cartel-using-bazarcall.html
Cisco Confirms It's Been Hacked by Yanluowang Ransomware Gang	August 11, 2022	https://thehackernews.com/2022/08/cisco-confirms-its-been-hacked-by.html
The Business of Hackers-for-Hire Threat Actors	August 10, 2022	https://thehackernews.com/2022/08/the-business-of-hackers-for-hire-threat.html
Hackers Behind Twilio Breach Also Targeted Cloudflare Employees	August 10, 2022	https://thehackernews.com/2022/08/hackers-behind-twilio-breach-also_10.html
Meta Cracks Down on Cyber Espionage Operations in South Asia Abusing Facebook	August 08, 2022	https://thehackernews.com/2022/08/meta-cracks-down-on-cyber-espionage.html
Emergency Alert System Flaws Could Let Attackers Transmit Fake Messages	August 05, 2022	https://thehackernews.com/2022/08/emergency-alert-system-flaws-could-let.html
A Growing Number of Malware Attacks Leveraging Dark Utilities 'C2-as-a-Service'	August 05, 2022	https://thehackernews.com/2022/08/a-growing-number-of-malware-attacks.html
Over a Dozen Android Apps on Google Play Store Caught Dropping Banking Malware	July 29, 2022	https://thehackernews.com/2022/07/over-dozen-android-apps-on-google-play.html
Ukrainian Radio Stations Hacked to Broadcast Fake News About Zelenskyy's Health	July 22, 2022	https://thehackernews.com/2022/07/ukrainian-radio-stations-hacked-to.html
New Linux Malware Framework Lets Attackers Install Rootkit on Targeted Systems	July 21, 2022	https://thehackernews.com/2022/07/new-linux-malware-framework-let.html
FBI Seizes $500,000 Ransomware Payments and Crypto from North Korean Hackers	July 21, 2022	https://thehackernews.com/2022/07/fbi-seizes-500000-ransomware-payments.html
State-Backed Hackers Targeting Journalists in Widespread Espionage Campaigns	July 14, 2022	https://thehackernews.com/2022/07/state-backed-hackers-targeting.html
North Korean Maui Ransomware Actively Targeting U.S. Healthcare Organizations	July 07, 2022	https://thehackernews.com/2022/07/north-korean-maui-ransomware-actively.html
As New Clues Emerges, Experts Wonder: Is REvil Back?	July 05, 2022	https://thehackernews.com/2022/07/as-new-clues-emerges-experts-wonder-is.html
